id, x, y, freq, label
1374, -45.959881, 20.100166, 18, necessary
1375, -44.023609, 18.135429, 17, nesser
1376, -21.683689, 3.040128, 18, ruppert
1377, -48.462646, 13.171696, 17, easy
1378, -45.402653, 12.903126, 18, emerged
1379, -39.841213, 26.469912, 18, autobiography
1380, -28.504267, -1.412396, 18, remember
1381, -25.692173, 39.191296, 15, cultural
1382, -43.819611, 24.793282, 17, legislation
1383, 21.378916, 11.859303, 24, mayors
1384, -17.836132, 5.061349, 18, remained
1385, -30.154999, -0.107328, 17, plot
1386, -19.166843, 9.711559, 18, susan
1387, -47.998756, 9.497146, 17, cardinal
1388, -26.794399, 39.276077, 13, blue
1389, 0.497310, 30.984961, 18, headline
1390, -47.733841, 11.505414, 18, ignored
1391, -47.123909, 10.269107, 18, insider
1392, -23.916933, 41.608601, 18, parking
1393, -48.901455, 7.729094, 18, discussed
1394, -46.297642, 13.968698, 11, sartain
1395, -29.836926, -3.544085, 18, drew
1396, -31.594734, 36.116360, 17, direct
1397, -22.614716, 2.076606, 18, spot
1398, -37.136166, 28.884943, 18, intended
1399, -46.572701, 11.454135, 18, planning
1400, -33.288036, 35.253128, 18, emotional
1401, -37.744347, 29.435190, 16, release
1402, -46.795780, 1.453306, 16, adults
1403, -38.032639, -3.204697, 17, editorial
1404, -47.273457, 14.117126, 17, site
1405, -28.789444, -1.070329, 17, signs
1406, -25.429880, 41.383636, 17, physical
1407, -37.454388, 29.462734, 17, arts
1408, 18.167850, 28.100628, 17, anyway
1409, -43.420391, 21.279980, 15, prosecution
1410, -48.213539, 14.455529, 17, desire
1411, -32.820942, -1.577772, 14, award
1412, -46.219879, 22.153904, 14, level
1413, -44.892570, 3.539436, 17, challenged
1414, -33.445976, -2.844609, 17, hit
1415, -41.760929, 22.142902, 16, commercial
1416, -45.137058, 0.344011, 17, overturn
1417, -36.564156, -4.906817, 17, loved
1418, -43.815109, -1.455147, 17, wayne
1419, -31.078745, 37.861214, 15, jury
1420, -38.014442, 28.307352, 16, psychiatrist
1421, 17.531311, 22.005772, 15, largest
1422, -47.546028, 2.002710, 17, limited
1423, -18.128098, 47.168568, 16, vanderveer
1424, -44.513309, 0.566345, 15, moore
1425, -32.846333, 34.021408, 17, usual
1426, -38.865902, -5.350060, 14, standing
1427, -41.326797, -2.256415, 15, sin
1428, -43.331860, 20.683397, 16, files
1429, -45.505104, 18.823133, 15, wagner
1430, -48.002682, 8.965158, 17, basis
1431, -47.361198, 16.621195, 16, elite
1432, -43.480457, -0.140252, 17, pursued
1433, 21.803274, 11.772117, 17, daily
1434, -47.569096, 10.552114, 17, sam
1435, -24.400562, 4.655838, 16, institutions
1436, -43.296669, 23.104973, 9, watch
1437, -46.559475, 16.953861, 15, residents
1438, 17.290428, 11.055914, 17, leadership
1439, -46.189857, 19.558643, 17, saturday
1440, -40.121548, 29.306791, 17, singing
1441, -44.839481, -2.006262, 17, seek
1442, -40.668697, 25.340649, 7, cross
1443, -41.298210, 26.274958, 16, favor
1444, -35.760544, -6.750082, 17, easily
1445, -34.753258, -4.823392, 16, model
1446, -36.685532, 29.972219, 15, views
1447, -42.856297, 19.410389, 15, market
1448, -24.770374, 2.749025, 16, rodney
1449, -39.218864, -3.007790, 17, hanson
1450, -47.510521, 4.302000, 17, knoll
1451, -48.974255, 10.010920, 15, drinking
1452, -43.770447, 22.296406, 17, otherwise
1453, -41.633186, 25.594828, 14, snedigar
1454, 20.548517, 16.058386, 16, wilson
1455, -45.985931, 14.751513, 6, oriented
1456, -42.299503, 21.977846, 17, leaving
1457, -46.358521, 18.713686, 17, inter
1458, -22.384645, 1.389890, 13, teen
1459, -15.276202, 9.062299, 17, welcome
1460, -45.510830, 17.843552, 17, girl
1461, -47.103767, 9.787028, 16, star
1462, -19.815268, 44.636402, 17, promise
1463, -16.425180, 8.739198, 17, relations
1464, -46.340145, 21.683794, 17, specifically
1465, -38.055317, -6.420716, 17, denounced
1466, -26.644121, 1.587235, 22, centers
1467, -30.933039, 34.363319, 17, stores
1468, -44.575127, 23.330452, 17, feels
1469, -44.677895, 21.758648, 11, patient
1470, -45.975979, 0.884719, 17, caught
1471, -46.275661, 14.636320, 16, property
1472, 17.045364, 23.172531, 17, rally
1473, -32.003323, -4.920097, 15, friendly
1474, -38.609547, 28.295801, 15, playing
1475, 12.389503, 31.214598, 17, happen
1476, -45.643517, 4.004992, 15, speaking
1477, -45.642296, 18.685314, 17, gold
1478, 20.911131, 16.676344, 17, assigned
1479, -28.421583, -0.591580, 17, complained
1480, -20.610802, 44.010303, 17, jerry
1481, -20.209637, 8.556660, 16, reach
1482, -31.558125, -1.295599, 16, similarly
1483, 19.926640, 19.225264, 10, owned
1484, -13.188877, 6.380632, 16, printed
1485, -19.223766, 6.309824, 16, sergeant
1486, -48.084091, 15.000129, 16, wall
1487, -24.836319, 4.315669, 16, promote
1488, -42.632965, 0.073896, 11, except
1489, -45.798199, 6.785092, 16, bought
1490, -43.121681, 0.792831, 16, behaviors
1491, -23.400301, 2.149364, 16, knowing
1492, -25.830238, -0.774325, 16, opening
1493, -21.856325, 3.562721, 16, chosen
1494, -42.423550, 21.409580, 15, mouth
1495, -32.807034, -4.322949, 15, recognized
1496, 19.832350, 11.373833, 16, active
1497, -34.930523, 33.037544, 15, water
1498, -44.914352, 17.347010, 15, cure
1499, -46.447296, 18.528721, 16, art
1500, -41.164742, 24.104404, 16, definition
1501, -26.848904, 40.454590, 16, acting
1502, -47.475018, 7.217397, 16, split
1503, 13.015928, 26.554754, 16, protected
1504, -39.733917, 26.481560, 15, perry
1505, -45.107929, -2.277317, 16, shared
1506, -43.177113, -3.360305, 9, counter
1507, -34.064297, -4.503068, 15, controlled
1508, -46.014965, 0.706830, 16, somewhat
1509, -17.803717, 7.079273, 16, development
1510, -31.261940, -1.156618, 16, protests
1511, -43.820435, -2.194846, 16, lawrence
1512, -28.545427, 1.679856, 16, results
1513, -14.145782, 7.410568, 16, appeals
1514, -14.563377, 47.747547, 16, movie
1515, -46.047432, 12.902477, 15, insisted
1516, -4.005635, 14.090744, 14, clerk
1517, -39.889275, -4.525930, 16, subsequent
1518, -48.244427, 11.097509, 16, enjoyed
1519, 15.966287, 12.020683, 16, events
1520, -36.365734, -0.983995, 16, ter
1521, -15.383416, 7.936242, 16, figured
1522, 2.009601, 27.847502, 16, drink
1523, -46.109612, 11.681656, 16, heart
1524, -46.783978, 8.396646, 16, mem
1525, -41.954338, -1.046375, 16, picked
1526, -47.106796, 14.405246, 16, arthur
1527, -42.244598, -2.444318, 16, presented
1528, -14.432693, 7.022739, 16, wait
1529, -33.707123, -4.628973, 14, basement
1530, -17.571079, 8.731629, 16, arrival
1531, 4.169360, 31.994886, 16, campus
1532, -25.873272, 2.038421, 16, spoke
1533, -24.120062, 5.755858, 16, lawyer
1534, -36.105114, 30.455608, 15, doctor
1535, -47.131046, 12.352108, 16, sisters
1536, -48.701283, 6.557405, 14, america
1537, -41.543087, -0.993142, 15, means
1538, -19.473209, 45.690582, 16, nature
1539, -47.731106, 8.568984, 16, waiting
1540, 18.408237, 20.428362, 16, protecting
1541, -45.715481, -0.269849, 16, crackdown
1542, -37.748791, -0.750296, 10, n
1543, 13.174217, 28.813074, 15, insiders
1544, -15.048782, 6.023731, 16, ensure
1545, -27.665314, 1.129907, 16, witness
1546, -43.683815, 21.745230, 16, lobotomies
1547, -36.636631, -1.637306, 16, consensual
1548, -43.826466, -4.283494, 14, ryan
1549, -46.925591, 7.566695, 16, communities
1550, -45.608963, 4.315164, 16, raymond
1551, -41.817860, 23.952271, 16, adding
1552, -29.083784, 1.515446, 16, apartment
1553, 19.410177, 14.041301, 16, rent
1554, 16.274986, 23.791368, 11, nation
1555, -22.609688, 43.007130, 16, posted
1556, 18.905756, 23.968515, 11, sixteen
1557, -27.056017, 1.551028, 15, goal
1558, 20.596586, 25.779531, 15, eighteen
1559, -48.418262, 14.188726, 16, richards
1560, -47.287083, -1.250568, 16, portland
1561, -48.037151, 9.307488, 16, gouterman
1562, -16.899632, 8.322672, 16, exposed
1563, -42.864250, -1.130049, 16, wyman
1564, -47.373631, 10.440966, 16, commitment
1565, -22.725157, 42.444618, 16, setting
1566, -39.238842, 28.870577, 16, ken
1567, -42.923111, 19.694080, 14, angry
1568, -27.724508, -2.867949, 16, nick
1569, -46.121456, 1.246135, 16, proposal
1570, -26.578617, 3.199018, 16, agent
1571, 20.001356, 11.133335, 16, omnibus
1572, -43.494541, 2.057437, 16, roles
1573, -45.604786, 5.464099, 16, bathhouse
1574, -29.559368, 37.430233, 16, ical
1575, -35.214237, -2.861916, 16, activities
1576, -29.059183, -3.073074, 16, queens
1577, -47.030285, 20.026493, 16, mayhew
1578, -48.062534, 9.547537, 16, wearing
1579, 20.490061, 26.652836, 16, poot
1580, 20.404560, 12.939751, 13, royer
1581, -24.196419, 3.671694, 16, ordinances
1582, -45.140339, 16.349064, 16, politicians
1583, -25.000422, -1.031562, 13, simpson
1584, -37.351078, 30.564039, 13, smith
1585, 4.385337, 6.692773, 0, orts
1586, -31.164740, 36.502811, 13, domestic
1587, -47.521954, 11.421372, 0, html
1588, -48.601055, 6.427369, 13, wide
1589, -46.684872, 0.203594, 15, lover
1590, -25.783339, 1.684727, 15, confrontation
1591, 12.061688, 26.119053, 13, sponsored
1592, -43.276466, -1.471142, 15, steve
1593, -48.554115, 10.744258, 15, jane
1594, -49.057484, 7.217055, 15, par
1595, -24.848154, 5.195695, 15, younger
1596, -19.400965, 4.658589, 15, growing
1597, -46.928349, 0.778875, 15, campaigns
1598, -41.978615, -1.163983, 15, pain
1599, -32.752495, -1.214504, 14, braman
1600, -27.329979, 2.404656, 15, newspapers
1601, -37.934422, -1.525521, 15, today
1602, -15.089393, 5.890679, 15, serious
1603, -42.351242, -2.611718, 15, oppose
1604, -40.310299, -2.473023, 15, supporting
1605, -27.370062, 1.276563, 15, criticism
1606, -40.319286, 25.664692, 15, simple
1607, -48.002857, 9.382751, 15, gambling
1608, -27.182018, -0.984229, 1, ering
1609, -44.415268, 2.072050, 15, tables
1610, -41.634571, -0.205956, 15, monastery
1611, 19.309160, 18.330427, 15, die
1612, -38.706821, 29.281370, 15, allowing
1613, -23.993601, 5.313740, 17, areas
1614, -44.478027, 2.147093, 12, lowry
1615, -40.323978, -5.396450, 14, wat
1616, -18.767551, 8.175898, 15, retain
1617, -44.935200, 16.944181, 14, reforms
1618, -30.213844, -0.601060, 15, sitting
1619, -45.685219, 17.195990, 15, wore
1620, 20.777344, 17.159643, 14, scene
1621, -47.171623, 1.297843, 14, clothing
1622, 19.199556, 17.686989, 15, bring
1623, -43.689686, 23.408829, 15, labor
1624, -24.112808, 2.708724, 0, er
1625, -36.710598, -1.313414, 15, defined
1626, -21.535828, 3.629030, 15, closeted
1627, -47.051586, 5.636897, 15, convicted
1628, 20.111057, 21.286459, 14, status
1629, -23.893742, 3.792572, 15, supporters
1630, -44.958088, 0.277703, 15, complete
1631, -40.677101, -3.482093, 14, keeping
1632, -24.925800, -0.007376, 14, beyond
1633, 22.903769, 22.945812, 14, chamber
1634, -34.605011, -3.297844, 15, address
1635, 18.646959, 25.970886, 14, gsba
1636, 19.352127, 13.998731, 15, prohibition
1637, -48.741615, 8.371756, 15, custody
1638, 8.410187, 28.468302, 15, maybe
1639, -33.885277, -4.926682, 15, passion
1640, -34.817753, -2.453531, 14, policeman
1641, -42.419174, 24.313114, 15, responsible
1642, -31.093727, -3.424161, 15, studied
1643, -47.798573, 5.485221, 15, request
1644, 6.317198, 29.738276, 15, happy
1645, -25.999174, 3.369037, 15, regular
1646, -22.790489, 3.737695, 15, posed
1647, -45.928246, 19.732576, 15, ninth
1648, -44.926769, 21.271202, 12, gray
1649, -17.383806, 8.756227, 13, ahead
1650, -21.355934, 4.626069, 15, operation
1651, -43.477196, -0.154617, 15, testify
1652, 4.469611, 29.186726, 15, ritual
1653, -38.680470, -5.740067, 15, spokane
1654, -44.993015, 2.296829, 15, normal
1655, -45.135056, 18.025942, 14, lawsuit
1656, -18.020922, 10.051311, 15, lose
1657, 13.050733, 25.291286, 15, position
1658, -29.716106, -0.789148, 14, herak
1659, -27.002890, 3.795801, 14, mission
1660, -45.845406, -1.557288, 14, rise
1661, 24.504230, 20.255564, 15, collection
1662, -14.450531, 8.791621, 15, mr
1663, -47.465656, 11.042109, 15, manager
1664, 19.080185, 25.708334, 15, assistant
1665, 20.896427, 18.611704, 11, hell
1666, 11.509830, 27.630749, 15, appointment
1667, -46.851288, 1.585360, 14, ground
1668, 15.894673, 24.978245, 15, possibly
1669, -40.608761, -3.856612, 15, entered
1670, -31.760218, -3.441771, 14, dolejsi
1671, -27.988520, 2.696280, 14, dry
1672, -38.074390, 28.156378, 15, base
1673, -47.982506, 7.464003, 15, approaches
1674, -19.167463, 6.449781, 15, managed
1675, 17.981800, 23.591791, 15, elected
1676, -44.459164, 1.020284, 14, patrol
1677, 16.825567, 12.032822, 14, replaced
1678, -36.832790, -3.494579, 12, healthy
1679, 0.274377, 9.498862, 14, declaration
1680, -23.998661, 3.876117, 14, feeling
1681, 11.934915, 28.264936, 14, inspectors
1682, -38.631084, -2.328609, 14, produced
1683, -20.170368, 6.163261, 14, twelve
1684, -17.909996, 5.631495, 8, sixty
1685, -43.602547, 2.505475, 14, arrests
1686, -43.247894, 0.935000, 13, accepted
1687, -37.069347, -5.716997, 14, training
1688, -43.560360, 19.469395, 13, blair
1689, 4.416789, 9.743754, 14, meanwhile
1690, -46.519840, 18.940651, 15, madeleine
1691, -26.387209, 1.023761, 14, serve
1692, 22.996407, 14.189652, 8, kiro
1693, -44.021206, -2.441276, 13, americans
1694, -43.370926, -1.132756, 13, pittsburgh
1695, -46.077503, 2.426698, 14, assault
1696, -46.906803, -1.185242, 12, republican
1697, 7.775724, 31.421516, 11, pastor
1698, 14.058055, 30.320465, 14, interested
1699, 24.281454, 24.817530, 14, protections
1700, -33.469425, -0.633516, 13, psychiatry
1701, -42.247154, -3.275820, 14, oppression
1702, -15.670111, 9.109465, 14, respect
1703, -38.407528, -2.445396, 14, due
1704, 17.022341, 14.694240, 14, promoting
1705, -37.054901, 27.649803, 14, coun
1706, -44.108734, 20.866648, 13, hart
1707, -30.554697, -1.582655, 14, chance
1708, -20.944618, 7.839414, 14, marry
1709, -8.731200, -21.876007, 1, cult
1710, 23.139984, 20.499559, 14, none
1711, -45.712067, 21.830172, 14, unable
1712, 0.257045, 18.403702, 14, miles
1713, 20.237827, 12.265249, 14, push
1714, -18.492201, 5.910919, 14, leather
1715, 14.109649, 28.194273, 13, mention
1716, 2.426013, 15.480474, 14, surprisingly
1717, -36.740044, -3.676519, 14, cabaret
1718, -41.531254, 26.583380, 13, northern
1719, -47.655571, 3.053100, 14, policemen
1720, -19.405424, 7.154063, 14, launch
1721, 15.729209, 27.872089, 14, respectability
1722, 20.476166, 24.486145, 14, remain
1723, 16.993044, 26.601702, 13, agency
1724, 18.765676, 14.938500, 14, agencies
1725, -41.186928, -2.170845, 14, teenager
1726, -46.676178, 16.545921, 13, gallery
1727, -0.980365, 30.177011, 12, fourth
1728, -41.920506, -4.727317, 13, imagination
1729, -38.180496, -5.415085, 14, shown
1730, 3.430377, 25.307320, 14, shortly
1731, -2.421557, 26.698969, 14, text
1732, -16.431595, 10.332144, 14, identities
1733, -41.922222, 23.250757, 12, ban
1734, -47.098179, 12.618726, 13, knowledge
1735, 18.045347, 14.222037, 14, appear
1736, -46.020164, 13.402859, 12, hunt
1737, -14.293086, 9.951840, 14, gain
1738, 23.143787, 15.734280, 14, secure
1739, -46.122593, 0.874181, 14, structure
1740, -17.616335, 7.192819, 13, petitions
1741, -26.649569, -0.795867, 15, chapters
1742, -24.297466, 4.927666, 13, pictures
1743, 3.846875, 24.526905, 14, hoped
1744, 22.535408, 18.488264, 14, ballot
1745, -1.765765, 16.920238, 11, asylum
1746, 1.776891, 23.888306, 14, cook
1747, -16.998472, 6.758800, 14, result
1748, 23.231670, 20.636841, 14, panic
1749, -29.511932, -1.647234, 14, asserted
1750, 19.074902, 27.112949, 14, allen
1751, -28.049025, -0.192289, 14, initiatives
1752, -46.663845, 3.187248, 14, treated
1753, -1.171657, 19.599037, 14, mormon
1754, -2.760206, 27.226196, 11, scenes
1755, 24.038677, 24.708084, 13, prejudice
1756, -35.089993, -5.744819, 12, card
1757, 21.122643, 12.893188, 14, ruling
1758, 20.957163, 27.130049, 14, clinic
1759, -16.060738, 7.844551, 14, watson
1760, -29.401823, -1.702906, 14, actively
1761, -20.460041, 6.689018, 14, watched
1762, 20.613983, 23.691999, 9, r
1763, -4.609847, 12.475299, 13, born
1764, 23.754013, 19.223265, 14, typical
1765, 19.504753, 13.789754, 14, theme
1766, -0.324895, -0.353851, 13, discussion
1767, 20.137793, 23.775745, 13, institute
1768, 2.033547, 30.715666, 14, influence
1769, -32.779182, -3.597406, 13, serving
1770, -45.603622, 2.469671, 14, encouraged
1771, 23.863441, 17.295786, 14, actor
1772, 21.299694, 24.429468, 14, chicago
1773, 14.323376, 31.320230, 14, diocese
1774, -16.371216, 9.616258, 13, azt
1775, -37.217796, -3.879119, 16, hospitals
1776, 19.742208, 24.662701, 14, busy
1777, 19.663071, 25.363585, 15, ministers
1778, -47.303482, 14.181603, 14, dennis
1779, 15.181131, 28.637489, 14, research
1780, 20.309315, 12.790304, 14, deneal
1781, -35.374794, -1.526299, 13, chain
1782, -18.229033, 9.469982, 14, drama
1783, -33.689220, 32.520271, 14, sterling
1784, -29.768591, -4.082948, 10, roe
1785, 20.676571, 13.836132, 13, secret
1786, -19.085104, 9.382744, 14, dies
1787, 18.948616, 12.532444, 14, challenging
1788, 16.451408, 27.708849, 14, trouble
1789, -44.616417, 2.548055, 2, boyle
1790, -34.144207, -3.729320, 6, dollar
1791, -46.534847, 0.131294, 13, ordinary
1792, 1.553536, 30.787807, 13, bakan
1793, 21.926199, 14.792174, 13, doors
1794, 18.432461, 15.347656, 13, angrily
1795, -2.008179, 21.573698, 13, intent
1796, -48.325657, 5.869552, 12, character
1797, -26.444504, 0.670401, 13, edge
1798, 17.848223, 30.162163, 12, doubt
1799, 11.319920, 28.841259, 13, grow
1800, -42.102432, -2.218070, 12, brunson
1801, 12.483553, 30.909204, 13, purpose
1802, 19.991814, 20.142221, 0, ord
1803, 4.013782, 29.267832, 13, beliefs
1804, -35.800701, -4.155174, 13, treat
1805, -3.459138, 24.048292, 13, color
1806, 17.475853, 12.079803, 13, compared
1807, -16.244019, 8.760589, 11, helgerson
1808, 15.834315, 27.147840, 12, lovers
1809, -48.235207, 7.846798, 13, mail
1810, 22.143414, 15.739600, 12, allies
1811, 21.651564, 18.250692, 13, hiring
1812, -41.386707, -2.841274, 11, therapy
1813, -39.893032, -0.783713, 13, liberal
1814, 16.533901, 24.732044, 11, lieberman
1815, 23.232149, 17.919912, 13, expected
1816, -46.730759, 7.405594, 11, indi
1817, -20.929483, 9.401189, 13, docket
1818, 21.930918, 19.512447, 9, deshong
1819, -30.573460, 1.080269, 12, drive
1820, -37.815971, -2.409646, 13, beautiful
1821, 16.493715, 26.398945, 12, ferguson
1822, 20.506950, 25.931147, 13, forms
1823, -21.201311, 9.501735, 13, appearances
1824, -15.243384, 8.767823, 13, drugs
1825, -0.486364, 12.232947, 13, thinking
1826, -32.095184, -2.604110, 13, contained
1827, 23.078295, 21.836206, 13, originally
1828, -29.332405, -2.845070, 11, file
1829, -27.392467, 1.288527, 13, ruth
1830, -25.572222, 0.031823, 13, norman
1831, 17.720558, 11.945361, 13, historian
1832, 9.343469, 31.493757, 13, passage
1833, -2.360730, 0.578356, 13, send
1834, 15.151993, 28.756531, 13, largely
1835, 16.861910, 15.048629, 13, engaged
1836, -4.375568, -8.078310, 13, defeated
1837, -37.381523, -1.541554, 13, emotions
1838, 19.745920, 22.926949, 13, steps
1839, -46.338017, 2.999748, 13, extra
1840, 19.703922, 10.803990, 13, quest
1841, 18.079931, 26.107082, 13, images
1842, -44.032177, 0.911618, 13, manner
1843, 2.252906, 22.928436, 12, add
1844, -37.197887, -5.080362, 13, morgan
1845, -19.969095, 7.151867, 8, foot
1846, 23.242889, 25.491465, 13, ad
1847, -15.614173, 7.490974, 13, bian
1848, 18.985523, 24.819965, 12, fighting
1849, 18.052425, 10.076941, 12, illness
1850, 18.240923, 23.407692, 12, mcc
1851, -16.374817, 10.446442, 13, basic
1852, -36.731911, -3.762879, 13, friday
1853, -17.751785, 8.873871, 12, warning
1854, -2.409148, 11.499532, 13, attending
1855, 20.293392, 20.310801, 13, demand
1856, -46.176792, 0.933956, 13, deep
1857, -47.634937, 2.707062, 12, christians
1858, -25.197735, 1.780473, 13, carlson
1859, -24.000021, 1.732335, 13, controversy
1860, 17.751865, 27.507385, 13, sion
1861, 20.811239, 16.129980, 13, appears
1862, -30.185827, -3.349027, 13, ness
1863, 15.130228, 23.032413, 12, unlike
1864, 18.256750, 13.937959, 12, daughter
1865, -31.724228, -2.242592, 13, escape
1866, 18.569508, 15.142576, 13, critical
1867, -14.815863, 9.745090, 13, malcolm
1868, 10.279184, 28.206823, 13, wes
1869, 20.183535, 19.135283, 12, g
1870, -38.562199, -3.908546, 13, engage
1871, 2.224953, 11.228433, 13, decide
1872, 19.432417, 26.975382, 13, miss
1873, -28.045488, -0.179074, 13, practice
1874, -8.499623, -20.546228, 13, elsewhere
1875, -48.419643, 1.497985, 13, turner
1876, 20.535860, 15.052938, 13, outcasts
1877, 19.339115, 28.846073, 12, importantly
1878, -25.233515, 1.582729, 13, busi
1879, 4.482597, 28.707468, 12, sentenced
1880, 4.112683, 26.727156, 13, complaints
1881, 14.559833, 26.291946, 13, replied
1882, 20.807323, 26.594433, 13, celebrate
1883, 18.657835, 20.821804, 13, race
1884, 15.698280, 25.134520, 13, questioning
1885, -23.636629, 1.142102, 12, degree
1886, 18.668768, 29.979713, 13, packed
1887, -22.295509, 5.290009, 12, direction
1888, 14.379115, 26.478054, 13, hurt
1889, -22.405210, 6.338939, 11, ate
1890, -32.170273, -3.418942, 13, putting
1891, -36.424488, -3.063836, 13, senators
1892, 21.736202, 14.671861, 13, addressed
1893, -47.368465, 8.852130, 12, wright
1894, -41.349709, -3.474133, 13, danced
1895, 7.627172, 29.500444, 12, elwonger
1896, 21.506777, 14.790034, 13, anita
1897, -3.479446, 17.442671, 13, explain
1898, 19.363739, 12.951056, 12, punishment
1899, 21.062845, 19.786846, 13, clearly
1900, 2.744077, 30.839607, 12, theatre
1901, -36.109627, -4.190290, 11, franseen
1902, 23.957479, 20.592495, 13, industry
1903, 8.108358, 28.361017, 11, anybody
1904, -40.291267, -1.164625, 13, rejected
1905, -30.115889, -2.875452, 13, acquired
1906, 18.286421, 26.006855, 13, moving
1907, -16.949047, 9.218116, 9, horowitz
1908, -48.686348, 9.232670, 13, eyes
1909, -23.728718, 0.421405, 9, pre
1910, -25.403189, 2.546742, 13, karen
1911, -16.718550, 7.479974, 13, safety
1912, 14.914407, 28.928040, 13, handsfield
1913, -24.943634, -0.976701, 13, staircase
1914, -2.535895, 25.999075, 13, surprise
1915, -36.115585, -2.193898, 13, approved
1916, 20.328001, 20.230373, 13, rituals
1917, -18.189594, 7.085262, 11, variety
1918, -15.576698, 8.827539, 12, account
1919, 18.978003, 15.193391, 12, observed
1920, 17.697010, 17.181797, 12, grassroots
1921, -0.797492, 6.834705, 12, crisis
1922, 5.589009, 31.101887, 12, weapon
1923, 7.762182, 30.037560, 12, dinner
1924, -39.357780, -3.347632, 12, rooms
1925, 21.593420, 19.596617, 12, promoted
1926, -31.874367, -5.080881, 12, sandra
1927, 18.092535, 11.358959, 12, dress
1928, -18.209417, 9.106607, 12, carrying
1929, -22.811550, 3.155551, 0, je
1930, 9.196503, 30.187260, 12, creation
1931, 20.238997, 28.542269, 12, listened
1932, -44.467850, 0.261317, 11, eye
1933, -1.972287, 24.817734, 12, comment
1934, 22.155962, 13.149297, 10, ross
1935, -20.078617, 4.099507, 12, educate
1936, 15.397528, 13.650189, 12, bernardin
1937, 19.154207, 21.394457, 12, mineo
1938, -18.768768, 8.519993, 8, date
1939, -3.831314, 6.845210, 12, isolated
1940, -1.565753, 25.952412, 12, floors
1941, -31.834042, -1.372942, 12, visited
1942, -22.103727, 4.192251, 12, ability
1943, -45.658768, 4.424282, 12, orme
1944, -32.394375, -2.860269, 12, hundreds
1945, 17.718327, 13.654150, 12, answered
1946, 11.254472, 26.380154, 12, licenses
1947, -29.762653, -0.980338, 12, transorbital
1948, 13.369057, 29.691742, 12, bokern
1949, 19.399511, 28.817896, 12, acted
1950, -18.819677, 6.736748, 12, receiving
1951, 20.469555, 12.910091, 11, sale
1952, -1.366959, 9.092905, 12, goes
1953, -32.772442, -3.885761, 12, bright
1954, 20.542742, 13.563857, 12, coast
1955, -34.543991, -1.838899, 12, wife
1956, 0.496747, 28.046738, 12, neighbors
1957, -23.200485, 3.570915, 12, express
1958, -22.707912, 2.877942, 12, tended
1959, 21.419119, 25.566782, 0, ces
1960, 1.160775, 28.443880, 11, plans
1961, 0.871840, 14.468070, 11, candidates
1962, -29.899664, -2.465321, 6, shirt
1963, -24.226810, 0.831978, 11, purposes
1964, -3.455643, 16.632349, 12, repeated
1965, 0.428662, 3.878544, 12, wondered
1966, -44.636341, 2.997825, 12, caper
1967, -46.844604, 18.516991, 11, greg
1968, -15.133165, 9.522661, 12, fully
1969, 11.863587, 27.914286, 10, fourteen
1970, -24.822035, 1.356656, 12, cindy
1971, -1.897473, 14.787747, 12, break
1972, 15.855459, 26.181805, 12, sons
1973, 4.882562, 7.878856, 12, gradually
1974, -30.084820, -4.733654, 11, lyon
1975, -36.629509, -2.916850, 13, nuns
1976, -4.116340, -10.038002, 12, newly
1977, 0.286379, 13.281842, 12, harborview
1978, -36.673794, -4.151597, 12, lois
1979, 15.051413, 31.391495, 12, bookstore
1980, -0.032744, -33.847244, 12, rhay
1981, -0.167988, 23.535290, 12, enter
1982, 23.786371, 18.773180, 12, decisions
1983, -23.467548, 4.128394, 12, bers
1984, 22.720917, 18.226009, 12, targeted
1985, -0.093606, 14.242303, 0, davit
1986, -1.963328, -10.596553, 11, enemy
1987, 3.275825, 3.120622, 12, discriminated
1988, -27.110271, 3.698142, 12, bruce
1989, -32.368168, -3.948964, 12, deeply
1990, -31.834105, -2.379773, 10, trained
1991, -33.837620, -5.486919, 12, nights
1992, 20.276203, 27.516653, 12, cash
1993, -20.433699, 6.636358, 11, sort
1994, 23.855463, 24.836071, 12, bians
1995, -22.636961, 6.108853, 12, recent
1996, 17.187723, 12.726029, 16, ments
1997, 13.356111, 29.660234, 12, gather
1998, -3.242661, 19.380800, 11, lunch
1999, 19.188536, 28.447577, 12, banned
2000, 3.835396, 27.664623, 12, occurring
2001, -30.827236, -2.612021, 12, ber
2002, -0.635136, -0.733903, 6, related
2003, -21.559410, 6.167123, 12, arguing
2004, 2.818314, -7.213214, 0, ective
2005, -2.533490, 10.285261, 12, truly
2006, 1.224293, -2.425310, 11, tough
2007, 2.067759, 21.360863, 10, meredith
2008, -1.897484, -12.128388, 21, prosecutors
2009, -21.795105, 4.761843, 12, importance
2010, 4.476132, 27.445196, 11, subject
2011, -33.666904, -6.084017, 25, pm
2012, -28.660725, -2.352359, 12, boeing
2013, -3.965557, 14.217581, 10, nineteen
2014, -2.286059, 14.395320, 12, smaller
2015, -20.690851, 8.012061, 12, window
2016, -39.013165, -2.702986, 12, losing
2017, 21.878469, 23.866289, 9, citizen
2018, 22.047319, 22.902500, 11, operated
2019, 16.510382, 28.667843, 12, dismissed
2020, 20.428068, 15.610553, 11, station
2021, 9.964246, 31.348936, 12, prologue
2022, -15.665241, 6.505645, 12, proof
2023, 4.641994, 28.052879, 12, reasons
2024, 1.199412, -5.694026, 11, panel
