id, x, y, freq, label
1372, -27.072758, 12.635655, 9, referred
1373, -8.992326, -5.377948, 8, sealth
1374, -21.902653, 31.213501, 10, sons
1375, -24.572321, 22.103006, 9, standard
1376, -27.129337, 8.629876, 9, neigh
1377, -30.510130, 28.146130, 9, lagoon
1378, -14.287203, -4.933100, 9, belltown
1379, -28.975578, 19.592327, 8, issues
1380, -23.372183, 17.260254, 9, haunted
1381, -20.402311, 34.488026, 9, marina
1382, 9.547624, 46.285980, 3, blood
1383, -22.006001, 40.647442, 9, proved
1384, -0.932830, -3.110082, 9, understanding
1385, -8.198412, 49.640625, 8, offers
1386, -21.495838, 1.776103, 8, let
1387, 19.165331, 43.090496, 9, natives
1388, -27.736305, 13.456027, 9, mountains
1389, -20.281641, 0.869318, 9, rocks
1390, -21.545191, 41.520153, 9, shall
1391, 0.104065, -10.139543, 9, persistence
1392, -31.825594, 24.377901, 9, foundation
1393, -25.911108, 41.172913, 6, hudson
1394, 8.014324, 43.733452, 9, kin
1395, -31.197889, 28.276735, 9, becoming
1396, -27.245676, 24.005108, 9, expected
1397, -4.503998, -2.796416, 9, begin
1398, -26.788019, 15.575705, 6, cady
1399, -19.857933, 10.734676, 7, morning
1400, -24.220722, 36.472157, 9, printed
1401, -25.201431, 25.622526, 9, seeing
1402, -7.020385, -7.623189, 9, neither
1403, -7.242971, -2.167194, 9, migration
1404, -26.655321, 25.411743, 9, birth
1405, 7.205032, 47.833763, 9, recently
1406, -23.461712, 37.901947, 8, civilization
1407, 14.500510, -49.282097, 9, findlay
1408, 7.253665, 48.974319, 9, giving
1409, -13.303178, 47.085709, 9, ends
1410, 15.259515, 40.638180, 9, encouraged
1411, -19.776789, 48.752907, 9, joined
1412, 0.254545, -10.651259, 9, metaphors
1413, -23.462317, 44.725201, 9, joe
1414, 11.875714, 46.268425, 8, intended
1415, 3.667673, 48.832718, 9, eyes
1416, -14.885897, 39.112679, 9, anthropologist
1417, -17.755590, 4.255233, 9, increasingly
1418, -21.727844, 29.320160, 8, lines
1419, -21.787683, 39.322941, 9, outside
1420, -26.502594, 25.300531, 9, sion
1421, 6.657314, -20.136181, 8, association
1422, -12.812619, 42.058701, 9, idea
1423, -22.565929, 34.414974, 9, corners
1424, 1.153753, 48.114147, 9, instance
1425, 5.818501, 47.943752, 9, ended
1426, -25.827257, 24.122021, 8, weyerhaeuser
1427, -29.330282, 36.629246, 9, learned
1428, -24.196793, 8.860630, 9, elttaes
1429, 6.765273, 46.371799, 9, pointed
1430, 4.327886, -13.354474, 9, shilshoolabsh
1431, -24.758141, 33.952255, 8, promontory
1432, -17.097012, 43.853947, 9, glimpses
1433, -10.835861, 43.506535, 9, waterways
1434, -23.991255, 9.214629, 9, garden
1435, -5.533541, 46.976772, 7, shell
1436, -18.266361, 5.544677, 9, northeast
1437, 1.633827, -5.087923, 8, pot
1438, -25.287180, 16.173965, 9, snohomish
1439, -32.195152, 26.382772, 9, reporter
1440, -17.914568, 2.052471, 9, portage
1441, -16.819889, 13.618217, 9, started
1442, 12.975483, -20.780714, 9, talbot
1443, 3.034307, -5.511012, 9, de
1444, -29.885014, 21.870766, 9, crafted
1445, -8.076679, 47.775776, 9, huge
1446, 6.141332, -15.279350, 8, norman
1447, 17.341373, 37.017162, 7, yakama
1448, -15.455015, 38.485947, 9, ye
1449, -2.163001, 3.038236, 8, arts
1450, -20.958630, -0.778965, 9, anxiety
1451, -20.704445, 33.831699, 8, root
1452, -29.727497, 6.161096, 9, consequences
1453, 26.868559, 34.839569, 9, doc
1454, 0.189927, 46.805592, 9, sehome
1455, -32.126434, 29.006012, 8, bug
1456, -32.853119, 24.140882, 9, killed
1457, 1.431752, 41.294811, 7, nelson
1458, -27.216671, 37.785774, 9, laborers
1459, 43.487720, 20.585770, 8, care
1460, -29.116077, 5.917960, 9, linking
1461, -21.616444, 43.055828, 5, thirty
1462, -20.059519, 0.749010, 8, limits
1463, -31.601330, 10.990736, 9, cause
1464, -31.011137, 18.852095, 9, networks
1465, -30.120329, 10.242315, 9, television
1466, 18.083786, -41.648876, 9, remembered
1467, 18.165552, -15.463879, 9, changing
1468, 8.006569, 45.352798, 8, shifted
1469, -33.058105, 15.234949, 9, identified
1470, -13.428873, 49.997787, 9, noting
1471, 15.325014, -26.484312, 9, challenges
1472, 14.553279, 41.608730, 9, hands
1473, -22.142431, 41.105251, 9, vendors
1474, -24.739998, 37.234375, 8, cove
1475, -23.567272, 39.025185, 9, kelly
1476, -28.049944, 15.597752, 9, returned
1477, -28.174751, 24.393286, 9, redfield
1478, -28.353315, 4.401294, 9, employed
1479, -25.331478, 20.001616, 9, felt
1480, 25.386316, 33.824242, 6, fu
1481, 5.830966, 42.378891, 9, drawing
1482, -27.093700, 31.029297, 9, property
1483, 3.846290, 42.051445, 9, usually
1484, -32.539070, 20.726940, 9, tacoma
1485, -0.643703, 48.965221, 5, sixty
1486, -20.150337, 5.360250, 9, organization
1487, -19.271765, 43.764896, 9, portrayed
1488, -27.902956, 15.708666, 9, lot
1489, -0.565399, 39.858036, 9, chadwick
1490, 7.997486, -25.125082, 9, archaeology
1491, -1.998513, -8.156529, 8, hachooabsh
1492, -33.085022, 15.042234, 8, pearl
1493, 6.388506, 48.899181, 9, offer
1494, -10.188839, 42.586586, 9, leave
1495, -14.627886, 46.601944, 8, multicultural
1496, -11.881918, 48.783756, 9, carving
1497, -20.844769, 42.530327, 9, centennial
1498, 6.421976, 42.732689, 8, cherry
1499, 17.868927, -24.469498, 9, magazine
1500, 7.916597, 47.246193, 8, significant
1501, -30.423677, 33.986824, 9, muckleshoots
1502, -26.112185, 37.628529, 8, collins
1503, -0.297108, 40.089958, 4, ch
1504, -18.818377, 45.647205, 9, plans
1505, 8.679866, 49.793247, 8, fresh
1506, -33.741467, 20.023712, 9, sesquicentennial
1507, -25.495592, 18.378349, 9, printing
1508, 12.431418, -52.353279, 9, mountaineers
1509, -20.955997, 35.699028, 8, twana
1510, -27.321651, 31.375502, 8, pro
1511, -18.888807, 38.740719, 8, bell
1512, -24.767675, 41.783291, 9, ideal
1513, -4.684643, 5.776298, 9, snyder
1514, -0.901392, 48.252731, 9, cso
1515, -11.753842, -3.541604, 9, bca
1516, -32.254684, 27.791861, 9, bc
1517, -12.805201, 44.202755, 1, transfer
1518, -27.964342, 6.140460, 9, ashore
1519, -9.594729, 46.352638, 6, matter
1520, 26.353600, 34.553989, 9, reyes
1521, 5.087335, 45.521191, 9, pio
1522, -27.427954, 11.144723, 9, symbol
1523, 4.127341, -66.054604, 9, ibid
1524, -30.148825, 30.596796, 9, journey
1525, -19.066555, 37.582333, 8, generations
1526, -27.404221, 29.788099, 8, brownwolf
1527, -8.080583, 43.566360, 6, store
1528, -21.265299, 4.864856, 7, exact
1529, -25.921509, 10.593163, 8, versions
1530, -2.348728, -0.700750, 8, decision
1531, -34.643433, 24.014734, 8, moving
1532, -10.533454, -0.855169, 8, active
1533, -29.421009, 8.474506, 8, boulder
1534, 20.157309, -31.743299, 8, arriving
1535, -3.497247, 49.575787, 8, friendly
1536, -11.812117, -0.477991, 8, attributed
1537, -28.418610, 4.504076, 4, bit
1538, -32.402390, 16.567789, 0, cannot
1539, -7.395526, 44.539234, 8, domestic
1540, -1.421897, 5.300577, 8, directly
1541, -11.562450, -6.812868, 8, participated
1542, -19.854776, 1.863930, 8, homestead
1543, -23.306496, 36.701126, 8, break
1544, -27.481884, 26.773788, 7, wilbur
1545, -14.939579, 4.814118, 6, owner
1546, -31.226311, 13.331398, 6, drying
1547, -18.792706, 41.754082, 8, showed
1548, -24.743179, 26.241867, 7, hours
1549, -13.698579, -0.378452, 8, threats
1550, -6.341347, 50.732796, 8, bodies
1551, -19.200836, 44.927967, 8, projects
1552, 1.538545, 40.742172, 8, howard
1553, 4.660908, -1.960760, 8, bellevue
1554, -30.002569, 26.320816, 8, forced
1555, -34.583393, 27.569824, 8, protest
1556, -25.604456, 36.823769, 8, basket
1557, -24.644432, 32.663509, 8, scholarship
1558, 9.906526, 48.660404, 7, demanded
1559, 2.959823, 47.292149, 8, sought
1560, -10.047374, -0.584495, 8, profound
1561, -8.377335, 46.937366, 8, designed
1562, -22.817461, 14.652011, 8, leading
1563, 6.099989, -19.670334, 8, meet
1564, -25.830702, 30.328207, 8, manuscript
1565, -23.749498, 26.978548, 0, wakw
1566, -23.764938, 0.893257, 8, dig
1567, 12.406465, -9.180852, 8, alongside
1568, -3.174062, -2.004845, 8, reach
1569, -26.906082, 34.508934, 8, burial
1570, 18.478060, -22.781881, 8, diverse
1571, -3.557887, -8.832704, 8, sit
1572, -20.815763, 13.662397, 8, territorial
1573, -23.854090, 19.751816, 8, significance
1574, -29.161598, 23.183134, 8, cemetery
1575, 2.889173, 4.847251, 8, regular
1576, 6.367146, -13.513087, 8, row
1577, -27.798025, 38.268734, 8, foundations
1578, -28.729889, 22.131592, 8, guides
1579, -12.122000, 48.574924, 8, article
1580, -14.212911, 49.345444, 8, dance
1581, -30.173492, 28.307220, 8, element
1582, -19.912035, 9.874942, 8, thinking
1583, -29.124418, 20.432896, 8, prove
1584, 9.788856, 45.828438, 8, entire
1585, -17.932266, 43.902084, 8, provide
1586, -10.701729, 0.573403, 8, extent
1587, -25.458082, 13.445052, 8, webster
1588, -25.620632, 27.454266, 8, dorothy
1589, -30.909090, 15.815317, 8, ongoing
1590, -21.605173, 4.912685, 8, diane
1591, -0.175954, 7.261127, 8, frank
1592, 7.029181, -7.225278, 8, recognized
1593, -3.282456, 5.755392, 8, ethnic
1594, 1.021002, 48.896721, 7, peterson
1595, 10.802154, -27.984276, 0, lindsley
1596, 16.680708, -38.619236, 8, tale
1597, -30.443760, 27.462702, 8, food
1598, 8.901185, -8.663679, 8, simultaneously
1599, -32.967236, 19.294954, 8, aside
1600, -26.124140, 32.490425, 8, gram
1601, -6.174105, -6.651614, 8, sentiment
1602, -0.332427, -11.547523, 8, probably
1603, -14.566956, 39.025551, 8, metlakatla
1604, -21.433214, 6.225416, 8, edward
1605, -24.546164, 32.367588, 8, languages
1606, -26.431099, 13.306356, 8, cottonwood
1607, -24.742392, 8.002335, 8, scene
1608, -23.938845, 19.870274, 8, harvey
1609, -29.067924, 14.395549, 8, proposed
1610, 16.082323, -26.454176, 8, minneapolis
1611, -21.669912, 2.562319, 8, seek
1612, 10.382181, -53.583038, 8, argus
1613, -28.905489, 9.305547, 8, complete
1614, 10.104836, -46.126137, 8, publications
1615, -12.041454, -4.569379, 8, toronto
1616, 7.245845, -48.426273, 8, stuart
1617, 4.103537, -15.007112, 8, nebraska
1618, -20.448656, 30.129896, 8, stauss
1619, -20.581482, 30.572769, 8, bahr
1620, 5.155779, -66.317390, 8, oxford
1621, -30.649075, 7.582032, 8, soil
1622, 21.662970, -44.667107, 8, review
1623, 7.082134, -56.848022, 8, mexico
1624, 6.833071, 43.348606, 8, percent
1625, -19.717875, 42.294579, 8, bush
1626, -5.550992, -8.327447, 8, ideas
1627, -13.313819, 42.059662, 8, cecile
1628, -9.083098, 2.766221, 7, boldt
1629, -15.790573, 40.647049, 8, needle
1630, -7.434340, -0.123296, 7, na
1631, -27.192539, 19.550589, 8, greatest
1632, -9.401808, 42.971756, 8, tourist
1633, -23.334850, 41.399937, 8, migrations
1634, -25.650389, 23.741133, 5, miscegenation
1635, -7.764530, 50.861904, 8, samuel
1636, -24.131207, 17.873743, 8, someone
1637, -22.665125, 35.842865, 8, defined
1638, 8.860410, -59.974613, 8, periods
1639, -29.975378, 18.809629, 8, uses
1640, -3.976753, 7.513021, 8, moses
1641, -4.768190, 48.330032, 8, eral
1642, -17.361528, -3.520108, 8, traffic
1643, 8.369292, 44.782303, 9, ers
1644, -26.962286, 31.136505, 8, addition
1645, -31.072470, 14.078279, 8, southeast
1646, -27.739653, 4.118107, 8, african
1647, -20.196249, 3.647947, 8, necessarily
1648, -3.399760, -2.136054, 8, effort
1649, 18.954271, -36.048634, 8, reports
1650, -10.066766, 43.742653, 8, president
1651, -29.077162, 11.194194, 7, spent
1652, -29.967697, 24.687803, 8, link
1653, -25.174789, 38.945210, 7, driven
1654, -24.412909, 4.746431, 8, craft
1655, -21.552692, 44.712963, 8, closed
1656, 35.300804, 28.482777, 8, ling
1657, -16.266495, 45.540001, 8, sketches
1658, 1.212017, -6.748870, 8, mutually
1659, -20.955221, 35.179169, 8, roles
1660, -28.276325, 10.338800, 8, refer
1661, -10.387813, -4.567788, 7, channel
1662, -22.941654, 38.842468, 9, villages
1663, -29.160397, 34.437794, 1, yukon
1664, 4.864415, -2.793047, 7, couple
1665, -25.563217, 33.215637, 8, reality
1666, -28.194450, 9.624183, 8, grew
1667, -7.306601, -3.864394, 8, dramatically
1668, 13.065323, -12.250230, 8, following
1669, 15.224547, 41.814026, 3, scale
1670, -8.801770, -8.788920, 8, maria
1671, -25.095072, 6.864993, 8, related
1672, -25.602438, 23.142141, 8, helen
1673, -4.413351, 3.980691, 7, geographies
1674, 20.429945, -34.318642, 8, everything
1675, 16.782009, -18.918365, 8, sam
1676, -12.952359, -3.553670, 8, wanted
1677, -15.025891, 10.222939, 8, listed
1678, -15.744357, 40.720219, 8, progressive
1679, 10.304368, -8.091619, 8, camping
1680, -22.334383, 38.496548, 8, schmitt
1681, -10.054826, 47.900002, 5, author
1682, -21.188358, 37.995014, 8, permanent
1683, -12.129136, 46.301552, 8, introduction
1684, -13.518565, 2.373499, 8, decline
1685, 5.953465, -5.568061, 8, control
1686, 10.836061, -58.516674, 8, survival
1687, -27.488958, 8.968712, 7, breath
1688, -29.811819, 33.741676, 8, description
1689, -23.588493, 14.144856, 7, gould
1690, -26.594576, 36.467617, 8, nity
1691, -20.458643, 9.146990, 8, overland
1692, -10.937592, 4.710804, 8, discrimination
1693, -17.422462, 4.537641, 8, bridges
1694, -10.721366, 44.346500, 8, alexie
1695, -25.548492, 35.315186, 8, float
1696, 7.637885, -5.986499, 8, expansion
1697, -21.870554, 39.954441, 8, spread
1698, -8.069319, 42.490368, 8, force
1699, -28.073195, 6.741979, 8, elite
1700, 6.903665, -44.634087, 8, mike
1701, 14.040170, -21.826941, 8, murray
1702, 0.420688, 48.263515, 8, supposed
1703, -18.301493, -2.877850, 8, flows
1704, -28.945185, 24.773869, 8, rainier
1705, -15.966297, 41.812279, 8, describing
1706, -30.023924, 17.643049, 8, sawdust
1707, -24.663265, 11.886352, 8, inland
1708, -12.344601, 49.194714, 8, prairies
1709, -14.415965, 39.449036, 8, captured
1710, -32.379417, 32.074566, 8, commu
1711, -18.204496, 42.141621, 8, corner
1712, -13.735509, -1.898806, 7, shilsholes
1713, -11.042567, 45.081108, 8, ecology
1714, -31.152945, 28.939308, 7, grounds
1715, -0.137856, 7.680508, 8, changer
1716, -27.149904, 39.438141, 8, anxieties
1717, 7.370690, -19.241316, 7, europe
1718, -24.860010, 9.501205, 8, existence
1719, 4.814851, -8.203067, 8, caused
1720, 11.579415, -32.647774, 1, pox
1721, -13.707865, 0.911070, 8, largest
1722, -13.313699, -1.872196, 8, colonial
1723, 1.676178, -4.033800, 8, conducted
1724, -29.454920, 29.815062, 5, moody
1725, 2.373622, 4.905899, 7, successes
1726, -19.160763, 46.063084, 7, supported
1727, -22.495680, 29.476957, 7, education
1728, 19.694105, -23.447123, 7, generosity
1729, 4.045636, -3.810919, 7, letter
1730, -22.609768, 9.882208, 7, centers
1731, -3.442996, 47.772163, 7, complained
1732, -27.831972, 25.351015, 7, program
1733, -8.534790, 1.217482, 7, clam
1734, 16.968800, -33.440968, 7, eve
1735, -2.284648, 4.233692, 7, core
1736, 11.511598, -49.158051, 6, hunt
1737, -13.674397, -2.550359, 6, berry
1738, -20.271496, 14.243889, 7, person
1739, 21.165184, -43.972374, 6, dominated
1740, -27.131605, 12.284816, 7, try
1741, -2.425965, 4.845631, 7, free
1742, -4.909406, -10.243044, 7, simple
1743, -29.348627, 15.148809, 7, swept
1744, -5.485464, -7.562726, 7, surviving
1745, 11.541564, -22.337639, 5, archaeological
1746, -32.982544, 22.707029, 7, nets
1747, -20.153593, 16.185106, 7, shinn
1748, 4.872859, -7.391141, 7, neighbor
1749, -28.622545, 15.946713, 7, midst
1750, -20.740526, 33.462437, 7, engineers
1751, -5.499455, -7.119138, 7, mention
1752, -29.685795, 11.471100, 6, top
1753, -18.421415, 5.803455, 7, erna
1754, -25.944712, 17.259205, 7, boys
1755, 4.374011, -63.770351, 7, symbolic
1756, -7.242915, 45.572296, 7, crowd
1757, -33.891346, 26.980089, 7, elements
1758, -20.446312, 33.082966, 6, sing
1759, 17.672539, -25.403896, 7, diary
1760, -5.654089, 4.948975, 7, share
1761, -21.385729, 7.443308, 7, bears
1762, 7.459933, -45.262833, 7, louisa
1763, 2.191483, -11.184573, 7, highlight
1764, -23.857706, 5.606240, 6, roy
1765, -23.166706, 16.986301, 7, lesser
1766, -2.287383, -4.548575, 7, ings
1767, 18.745575, -25.599546, 7, needs
1768, -11.401708, 6.361975, 7, band
1769, 16.142115, -33.931015, 7, roger
1770, -13.234801, -4.890656, 7, encampments
1771, 0.338778, -6.678158, 7, experienced
1772, -3.341902, 7.569388, 7, robbins
1773, 14.088394, -31.792719, 7, dogs
1774, -17.452467, 40.989780, 7, window
1775, -18.848925, 9.435920, 7, warriors
1776, 14.961986, -33.331100, 7, trips
1777, 16.955597, -26.699049, 7, traveling
1778, -26.739693, 21.350695, 6, board
1779, -15.734419, 1.500966, 7, vi
1780, -30.840818, 16.195494, 7, organized
1781, -22.269480, 18.108326, 7, catherine
1782, -31.123375, 30.273539, 6, fifty
1783, 7.627154, -47.105682, 7, beginnings
1784, -24.379419, 38.197964, 7, suffixes
1785, 3.106010, -4.551340, 7, dry
1786, 10.288546, -7.653253, 7, auburn
1787, -32.026409, 26.238266, 7, color
1788, -25.131882, 3.594629, 7, continue
1789, -23.735975, 35.397144, 7, oil
1790, 12.696648, -11.814086, 7, obliterated
1791, -30.364159, 16.370901, 7, dogfish
1792, 15.050095, -19.695730, 7, metaphor
1793, -11.025854, -1.566727, 6, dressed
1794, 17.296581, -16.266727, 4, macarthur
1795, -20.403530, 7.774404, 7, immigrant
1796, -10.808919, 48.709618, 5, filipino
1797, -31.553385, 17.725840, 7, eagle
1798, 13.585457, -30.018583, 6, bust
1799, -28.594318, 18.154877, 7, ernest
1800, -24.634922, 41.517689, 6, betsy
1801, 19.738329, -28.359180, 4, inuit
1802, -23.300776, 36.384315, 7, quileute
1803, 17.053381, -38.210381, 19, worlds
1804, -21.871235, 8.496513, 7, uncovered
1805, -22.918009, 16.094128, 7, address
1806, 15.012697, -33.310265, 7, model
1807, -25.657101, 37.508404, 6, fir
1808, -23.669985, 26.241011, 7, stranger
1809, 18.281492, -40.388161, 7, marked
1810, 12.985650, -53.276844, 7, transition
1811, -3.752452, -6.656328, 7, easy
1812, -0.209003, -7.677364, 7, gilbert
1813, 13.601599, -57.765820, 7, et
1814, -9.855034, 1.476534, 7, attracted
1815, -26.219400, 11.474267, 7, showing
1816, -19.164198, 7.297155, 7, orange
1817, 10.392112, -21.458305, 7, contributions
1818, -26.057961, 32.224010, 7, wharves
1819, -16.617378, -2.223024, 5, grandmother
1820, -30.326977, 8.798819, 7, altogether
1821, -25.012091, 7.232443, 7, golden
1822, -22.622786, 14.862844, 8, pieces
1823, 16.631065, -12.559011, 7, express
1824, -19.748123, 3.867110, 7, notably
1825, 18.866833, -46.911198, 7, discourse
1826, -27.711494, 23.022215, 7, silent
1827, -31.266253, 26.462309, 4, civil
1828, -26.032558, 4.609092, 7, remarkable
1829, -7.493950, -3.601510, 7, display
1830, -2.071066, -10.218149, 7, subtle
1831, -30.199659, 15.381918, 7, treatment
1832, 3.285820, 0.410451, 7, gateway
1833, -4.118631, 7.601771, 7, explanation
1834, -29.729158, 13.074939, 7, florence
1835, -21.477148, 16.853050, 7, olde
1836, 6.705430, -15.941266, 7, peabody
1837, 8.881712, -20.096434, 7, global
1838, -7.447055, 45.780624, 7, streak
1839, 0.224078, 0.438270, 7, exhibit
1840, -18.754051, -3.642412, 6, primitive
1841, -19.297731, 5.024883, 6, piece
1842, 15.163210, -56.127087, 7, indianness
1843, 15.590965, -16.010916, 7, encountered
1844, -19.139231, 10.669037, 7, corps
1845, 11.983404, -11.757772, 7, bend
1846, -12.329659, 4.019330, 7, million
1847, -28.510265, 7.528532, 7, beacon
1848, -24.774530, 41.412380, 6, ice
1849, 8.454230, -15.474539, 7, parade
1850, 5.497612, -20.018852, 7, brochure
1851, 7.759089, -44.013935, 7, andrew
1852, -1.033098, 2.836773, 7, allotment
1853, -15.880749, 10.333735, 6, dur
1854, -28.154892, 23.524982, 7, range
1855, -27.650650, 22.115213, 6, carkeek
1856, 15.167437, -51.513821, 7, abbie
1857, -26.262297, 6.780692, 7, nonetheless
1858, -17.498812, 14.997185, 15, sounds
1859, 18.282030, -33.021122, 6, vocabulary
1860, -18.461002, 3.071165, 7, dominant
1861, -15.183946, -0.625638, 7, asked
1862, -25.387138, 28.359842, 7, vendiola
1863, 17.220728, -23.932394, 7, scholars
1864, 19.463007, -32.949802, 7, seemingly
1865, -6.968634, 2.514923, 7, bottom
1866, -25.954233, 17.698399, 7, santos
1867, -17.083988, 3.419904, 5, crow
1868, 7.039274, 45.499916, 7, contagion
1869, -21.305016, 12.453307, 7, list
1870, -14.516463, -1.822777, 7, tight
1871, -9.975612, -3.973669, 7, private
1872, -25.534883, 2.157305, 7, remain
1873, -26.950928, 32.980904, 7, inevitable
1874, 9.570276, -13.964010, 7, counterparts
1875, -30.252029, 23.459932, 6, sides
1876, -31.828363, 22.278585, 7, surrounded
1877, -18.857403, 41.610550, 7, resource
1878, -11.591466, 0.895718, 7, importance
1879, -12.470122, 1.335646, 7, nellie
1880, 7.694793, -58.238091, 7, tavern
1881, -19.477554, 35.429871, 7, francis
1882, -1.003777, 2.280207, 7, immigrants
1883, -2.722361, -4.668079, 6, plains
1884, -12.978426, -6.402046, 7, annie
1885, 8.396611, -5.104221, 7, enormous
1886, 5.666143, -11.626178, 6, environs
1887, 5.894359, -22.659056, 7, surveys
1888, 3.482378, -7.130834, 7, record
1889, 16.559246, -45.833179, 7, consciousness
1890, 20.880833, -33.034676, 7, occasionally
1891, -21.242519, 39.546906, 7, tradi
1892, 1.153381, -4.285730, 7, heard
1893, -27.281254, 31.874897, 5, elk
1894, -26.940262, 26.794283, 6, bone
1895, -7.473051, -2.002282, 7, dream
1896, -29.624584, 30.004196, 7, parents
1897, 1.435261, -6.371531, 7, broken
1898, -6.079360, -2.435101, 7, signed
1899, -11.948442, 50.162807, 8, ships
1900, -14.445336, -6.876394, 7, canyon
1901, -18.446514, 43.294323, 7, stretched
1902, -26.106258, 40.761269, 7, refused
1903, 5.685829, -46.686226, 7, iii
1904, -28.801634, 14.292900, 7, graves
1905, -10.859583, 1.696995, 7, lumber
1906, -11.870900, 46.907711, 7, signs
1907, -1.919046, 46.710445, 7, purchase
1908, 9.603393, -13.867171, 7, context
1909, 4.825302, -19.597347, 7, ottawa
1910, -26.276392, 13.760688, 7, marilyn
1911, 4.969267, -20.501429, 7, lewis
1912, -9.313525, -2.839434, 7, maintain
1913, 18.580379, -29.218348, 7, texts
1914, -4.885085, 49.012737, 7, younger
1915, 0.856174, 4.985160, 7, lowman
1916, -22.227224, 37.702553, 6, laid
1917, -0.159039, 4.445826, 7, congress
1918, -0.056720, -3.230393, 7, hot
1919, 8.452889, -46.310661, 7, artifacts
1920, -33.116913, 23.874422, 7, closer
1921, 0.189932, 6.815764, 7, postcard
1922, 10.248791, -13.966121, 7, firsthand
1923, 2.977364, -0.461112, 7, data
1924, -31.571850, 11.566295, 7, reflect
1925, 6.536713, -6.765985, 8, historians
1926, -24.057976, 2.981660, 7, rapid
1927, 15.548682, -21.543194, 7, pamphlet
1928, 11.628621, -17.348467, 7, spoken
1929, -30.281685, 34.011234, 6, van
1930, -12.610620, -2.330855, 3, martin
1931, 16.771362, -29.923376, 7, analysis
1932, -12.974813, -0.793502, 7, simon
1933, 21.932152, -32.692455, 7, married
1934, -20.564713, 40.278931, 7, bob
1935, -29.836060, 13.120893, 7, peace
1936, 21.167246, -40.772602, 7, munities
1937, -20.104788, 0.292545, 7, chance
1938, 11.144859, -48.503708, 7, vs
1939, -25.681021, 2.054435, 7, taverns
1940, 12.112047, -46.957409, 7, promise
1941, -17.276171, 42.449009, 7, friend
1942, -7.673724, -5.159923, 7, fueled
1943, 6.559667, -8.093542, 7, impact
1944, -26.745224, 14.053907, 7, character
1945, 12.139611, -28.219545, 7, ca
1946, -30.166561, 33.159382, 7, hired
1947, -4.008726, -1.018387, 7, ruins
1948, -25.328545, 25.311338, 7, sure
1949, 8.046597, -7.885157, 7, everywhere
1950, -11.289698, -1.738480, 5, wood
1951, -29.368773, 16.583252, 7, intellectual
1952, -22.704227, 43.406933, 7, blankets
1953, 0.256023, 5.527260, 7, cronon
1954, -24.695210, 32.885899, 7, escape
1955, -18.853157, 0.338815, 7, watch
1956, -13.948521, -1.708499, 6, climate
1957, 9.581664, -18.785500, 7, videotape
1958, -34.616421, 26.021250, 7, buy
1959, 1.984526, 3.853833, 7, thornton
1960, -26.798689, 10.383067, 7, portion
1961, -13.383007, 6.566144, 7, paint
1962, -14.616179, -4.104815, 7, environmentalist
1963, 16.630764, -14.109571, 1, ins
1964, -29.403313, 12.223889, 7, chaos
1965, 19.313766, -40.379162, 7, philip
1966, -5.102680, -2.937491, 7, diseases
1967, -21.145525, 29.755821, 6, brock
1968, -29.105574, 32.432278, 7, quarter
1969, -22.240278, 45.662319, 7, flats
1970, 5.159362, -47.757282, 7, sturtevant
1971, -32.669708, 26.608784, 7, skills
1972, -22.564880, 2.554234, 7, branch
1973, -25.770113, 4.522923, 7, newcomers
1974, -20.606998, 3.104104, 7, formed
1975, -27.224487, 4.493670, 7, horned
1976, 8.001925, -43.125401, 7, published
1977, 16.203840, -45.210491, 6, outlying
1978, -6.001420, 5.537935, 6, indiana
1979, 9.324851, -61.856911, 5, realities
1980, -2.293110, 4.063184, 6, differences
1981, -21.434772, 37.326313, 4, boat
1982, -24.663097, 14.950755, 5, bar
1983, -5.192600, 1.351500, 6, regularly
1984, -4.728289, -6.644869, 6, plan
1985, 19.903429, -38.507504, 5, contact
1986, 18.110222, -28.594347, 6, possession
1987, 13.392216, -45.099327, 6, meeting
1988, -25.351622, 8.250371, 6, laborer
1989, 15.064929, -49.779255, 6, nancy
1990, 14.170107, -28.713015, 6, danger
1991, 9.441322, -24.175827, 6, available
1992, 16.583868, -50.023525, 4, fishermen
1993, 22.236177, -41.159817, 6, doubleday
1994, -9.867817, 0.142234, 6, farther
1995, -11.928563, -2.956876, 4, versus
1996, 20.982460, -36.519020, 6, sawmills
1997, 12.998936, -48.324070, 6, perry
1998, 3.401742, 0.789032, 6, ahead
1999, 17.676729, -37.984474, 6, elizabeth
2000, -27.632294, 3.129365, 6, ultimately
2001, 18.844284, -45.630322, 6, exactly
2002, -28.681612, 12.494127, 6, fred
2003, -3.095844, 2.514085, 6, tolmie
2004, -19.432585, -1.295574, 6, cleared
2005, -26.596363, 22.581169, 6, clearing
2006, 14.256394, -54.627037, 6, complicated
2007, 4.653448, -64.202553, 6, al
2008, 9.503383, -52.537968, 6, redevelopment
2009, 4.040567, -9.815753, 6, police
2010, 19.448448, -23.429960, 6, enumerators
2011, -24.108065, 5.853467, 6, ambition
2012, -22.524220, 14.232067, 6, dense
2013, 14.502658, -36.376034, 5, notion
2014, -23.552279, 4.104897, 6, northwestern
2015, -26.644489, 7.821252, 6, radio
2016, -2.523215, 5.167568, 6, empty
2017, 14.425615, -39.725109, 6, birthplace
2018, -24.863470, 10.997772, 6, asselt
2019, 17.191660, -46.948662, 5, exclusive
2020, 12.067942, -51.910980, 6, oklahoma
